contract_code,expiry_date,trading_date,trading_day_relative,M1M2_daily,M1M2_close,c1_contract,c1_volume,c2_volume,low_c1_volume,price_source,covid_negative_price
CLQ24,2024-07-22,2024-07-13,-7,1.20166666666667,,,,,FALSE,regime_labels_daily,FALSE
CLQ24,2024-07-22,2024-07-15,-6,1.07476923076923,,,,,FALSE,regime_labels_daily,FALSE
CLQ24,2024-07-22,2024-07-16,-5,1.04929411764705,,,,,FALSE,regime_labels_daily,FALSE
CLQ24,2024-07-22,2024-07-17,-4,1.45690000000002,,,,,FALSE,regime_labels_daily,FALSE
CLQ24,2024-07-22,2024-07-18,-3,1.4977564102564,,,,,FALSE,regime_labels_daily,FALSE
CLQ24,2024-07-22,2024-07-19,-2,1.51900000000001,,,,,FALSE,regime_labels_daily,FALSE
CLQ24,2024-07-22,2024-07-20,-1,1.74666666666668,,,,,FALSE,regime_labels_daily,FALSE
CLQ24,2024-07-22,2024-07-22,0,1.68558404558404,,,,,FALSE,regime_labels_daily,FALSE
CLQ24,2024-07-22,2024-07-23,1,1.0781746031746,,,,,FALSE,regime_labels_daily,FALSE
CLQ24,2024-07-22,2024-07-24,2,1.06542824074074,,,,,FALSE,regime_labels_daily,FALSE
CLQ24,2024-07-22,2024-07-25,3,1.1672952586207,,,,,FALSE,regime_labels_daily,FALSE
CLQ24,2024-07-22,2024-07-26,4,1.13441344324667,,,,,FALSE,regime_labels_daily,FALSE
CLQ24,2024-07-22,2024-07-27,5,1.12166666666667,,,,,FALSE,regime_labels_daily,FALSE
CLQ24,2024-07-22,2024-07-29,6,1.04057142857143,,,,,FALSE,regime_labels_daily,FALSE
CLQ24,2024-07-22,2024-07-30,7,0.871696428571411,,,,,FALSE,regime_labels_daily,FALSE
CLQ24,2024-07-22,2024-07-31,8,1.10028985507246,,,,,FALSE,regime_labels_daily,FALSE
CLQ24,2024-07-22,2024-08-01,9,0.969946332737024,,,,,FALSE,regime_labels_daily,FALSE
CLQ24,2024-07-22,2024-08-02,10,0.940484848484843,,,,,FALSE,regime_labels_daily,FALSE
CLU24,2024-08-20,2024-08-02,-15,0.940484848484843,,,,,FALSE,regime_labels_daily,FALSE
CLU24,2024-08-20,2024-08-03,-14,0.858750000000001,,,,,FALSE,regime_labels_daily,FALSE
CLU24,2024-08-20,2024-08-05,-13,0.765750000000011,,,,,FALSE,regime_labels_daily,FALSE
CLU24,2024-08-20,2024-08-06,-12,0.865570672713517,,,,,FALSE,regime_labels_daily,FALSE
CLU24,2024-08-20,2024-08-07,-11,1.10319444444445,,,,,FALSE,regime_labels_daily,FALSE
CLU24,2024-08-20,2024-08-08,-10,1.15945454545452,,,,,FALSE,regime_labels_daily,FALSE
CLU24,2024-08-20,2024-08-09,-9,1.2882621082621,,,,,FALSE,regime_labels_daily,FALSE
CLU24,2024-08-20,2024-08-10,-8,1.34619047619047,,,,,FALSE,regime_labels_daily,FALSE
CLU24,2024-08-20,2024-08-12,-7,1.64340909090909,,,,,FALSE,regime_labels_daily,FALSE
CLU24,2024-08-20,2024-08-13,-6,1.54340170940171,,,,,FALSE,regime_labels_daily,FALSE
CLU24,2024-08-20,2024-08-14,-5,1.21654545454547,,,,,FALSE,regime_labels_daily,FALSE
CLU24,2024-08-20,2024-08-15,-4,1.15482352941176,,,,,FALSE,regime_labels_daily,FALSE
CLU24,2024-08-20,2024-08-16,-3,1.12343653250775,,,,,FALSE,regime_labels_daily,FALSE
CLU24,2024-08-20,2024-08-17,-2,0.841802816901421,,,,,FALSE,regime_labels_daily,FALSE
CLU24,2024-08-20,2024-08-19,-1,0.662991452991435,,,,,FALSE,regime_labels_daily,FALSE
CLU24,2024-08-20,2024-08-20,0,0.779000000000011,,,,,FALSE,regime_labels_daily,FALSE
CLU24,2024-08-20,2024-08-21,1,0.60291228070173,,,,,FALSE,regime_labels_daily,FALSE
CLU24,2024-08-20,2024-08-22,2,0.752002652519906,,,,,FALSE,regime_labels_daily,FALSE
CLU24,2024-08-20,2024-08-23,3,0.915689189189195,,,,,FALSE,regime_labels_daily,FALSE
CLU24,2024-08-20,2024-08-24,4,0.909999999999997,,,,,FALSE,regime_labels_daily,FALSE
CLU24,2024-08-20,2024-08-26,5,1.21222413793103,,,,,FALSE,regime_labels_daily,FALSE
CLU24,2024-08-20,2024-08-27,6,1.11477777777777,,,,,FALSE,regime_labels_daily,FALSE
CLU24,2024-08-20,2024-08-28,7,1.12100000000002,,,,,FALSE,regime_labels_daily,FALSE
CLU24,2024-08-20,2024-08-29,8,1.20322368421053,,,,,FALSE,regime_labels_daily,FALSE
CLU24,2024-08-20,2024-08-30,9,0.8926923076923,,,,,FALSE,regime_labels_daily,FALSE
CLU24,2024-08-20,2024-08-31,10,0.90666666666668,,,,,FALSE,regime_labels_daily,FALSE
CLV24,2024-09-20,2024-09-03,-15,0.734868154158207,,,,,FALSE,regime_labels_daily,FALSE
CLV24,2024-09-20,2024-09-04,-14,0.655503144654091,,,,,FALSE,regime_labels_daily,FALSE
CLV24,2024-09-20,2024-09-05,-13,0.637023411371231,,,,,FALSE,regime_labels_daily,FALSE
CLV24,2024-09-20,2024-09-06,-12,0.725070028011203,,,,,FALSE,regime_labels_daily,FALSE
CLV24,2024-09-20,2024-09-07,-11,0.724999999999994,,,,,FALSE,regime_labels_daily,FALSE
CLV24,2024-09-20,2024-09-09,-10,0.807608695652164,,,,,FALSE,regime_labels_daily,FALSE
CLV24,2024-09-20,2024-09-10,-9,0.63707070707072,,,,,FALSE,regime_labels_daily,FALSE
CLV24,2024-09-20,2024-09-11,-8,0.691050000000004,,,,,FALSE,regime_labels_daily,FALSE
CLV24,2024-09-20,2024-09-12,-7,0.854583333333338,,,,,FALSE,regime_labels_daily,FALSE
CLV24,2024-09-20,2024-09-13,-6,0.940097402597402,,,,,FALSE,regime_labels_daily,FALSE
CLV24,2024-09-20,2024-09-14,-5,0.962999999999994,,,,,FALSE,regime_labels_daily,FALSE
CLV24,2024-09-20,2024-09-16,-4,1.16833333333335,,,,,FALSE,regime_labels_daily,FALSE
CLV24,2024-09-20,2024-09-17,-3,1.24472222222221,,,,,FALSE,regime_labels_daily,FALSE
CLV24,2024-09-20,2024-09-18,-2,0.960413573700961,,,,,FALSE,regime_labels_daily,FALSE
CLV24,2024-09-20,2024-09-19,-1,0.923666666666662,,,,,FALSE,regime_labels_daily,FALSE
CLV24,2024-09-20,2024-09-20,0,0.940225563909777,,,,,FALSE,regime_labels_daily,FALSE
CLV24,2024-09-20,2024-09-23,1,0.773209039548036,,,,,FALSE,regime_labels_daily,FALSE
CLV24,2024-09-20,2024-09-24,2,0.716607538802663,,,,,FALSE,regime_labels_daily,FALSE
CLV24,2024-09-20,2024-09-25,3,0.555000000000021,,,,,FALSE,regime_labels_daily,FALSE
CLV24,2024-09-20,2024-09-26,4,0.506884236453217,,,,,FALSE,regime_labels_daily,FALSE
CLV24,2024-09-20,2024-09-27,5,0.515314009661836,,,,,FALSE,regime_labels_daily,FALSE
CLV24,2024-09-20,2024-09-28,6,0.524999999999992,,,,,FALSE,regime_labels_daily,FALSE
CLV24,2024-09-20,2024-09-30,7,0.385500000000008,,,,,FALSE,regime_labels_daily,FALSE
CLV24,2024-09-20,2024-10-01,8,0.468369230769241,,,,,FALSE,regime_labels_daily,FALSE
CLV24,2024-09-20,2024-10-02,9,0.504642857142855,,,,,FALSE,regime_labels_daily,FALSE
CLV24,2024-09-20,2024-10-03,10,0.559782608695656,,,,,FALSE,regime_labels_daily,FALSE
CLX24,2024-10-22,2024-10-04,-15,0.684166666666656,,,,,FALSE,regime_labels_daily,FALSE
CLX24,2024-10-22,2024-10-05,-14,0.655000000000001,,,,,FALSE,regime_labels_daily,FALSE
CLX24,2024-10-22,2024-10-07,-13,0.702361359570674,,,,,FALSE,regime_labels_daily,FALSE
CLX24,2024-10-22,2024-10-08,-12,0.578194444444435,,,,,FALSE,regime_labels_daily,FALSE
CLX24,2024-10-22,2024-10-09,-11,0.708194444444445,,,,,FALSE,regime_labels_daily,FALSE
CLX24,2024-10-22,2024-10-10,-10,0.759878787878805,,,,,FALSE,regime_labels_daily,FALSE
CLX24,2024-10-22,2024-10-11,-9,0.728636363636355,,,,,FALSE,regime_labels_daily,FALSE
CLX24,2024-10-22,2024-10-12,-8,0.670000000000002,,,,,FALSE,regime_labels_daily,FALSE
CLX24,2024-10-22,2024-10-14,-7,0.596666666666664,,,,,FALSE,regime_labels_daily,FALSE
CLX24,2024-10-22,2024-10-15,-6,0.595441176470587,,,,,FALSE,regime_labels_daily,FALSE
CLX24,2024-10-22,2024-10-16,-5,0.5718831168831,,,,,FALSE,regime_labels_daily,FALSE
CLX24,2024-10-22,2024-10-17,-4,0.587300813008142,,,,,FALSE,regime_labels_daily,FALSE
CLX24,2024-10-22,2024-10-18,-3,0.516387878787867,,,,,FALSE,regime_labels_daily,FALSE
CLX24,2024-10-22,2024-10-19,-2,0.437941176470588,,,,,FALSE,regime_labels_daily,FALSE
CLX24,2024-10-22,2024-10-21,-1,0.531459627329198,,,,,FALSE,regime_labels_daily,FALSE
CLX24,2024-10-22,2024-10-22,0,0.538605263157891,,,,,FALSE,regime_labels_daily,FALSE
CLX24,2024-10-22,2024-10-23,1,0.421260504201683,,,,,FALSE,regime_labels_daily,FALSE
CLX24,2024-10-22,2024-10-24,2,0.344578231292516,,,,,FALSE,regime_labels_daily,FALSE
CLX24,2024-10-22,2024-10-25,3,0.392264957264956,,,,,FALSE,regime_labels_daily,FALSE
CLX24,2024-10-22,2024-10-26,4,0.390000000000001,,,,,FALSE,regime_labels_daily,FALSE
CLX24,2024-10-22,2024-10-28,5,0.421515151515138,,,,,FALSE,regime_labels_daily,FALSE
CLX24,2024-10-22,2024-10-29,6,0.39373333333333,,,,,FALSE,regime_labels_daily,FALSE
CLX24,2024-10-22,2024-10-30,7,0.422822580645175,,,,,FALSE,regime_labels_daily,FALSE
CLX24,2024-10-22,2024-10-31,8,0.48739130434781,,,,,FALSE,regime_labels_daily,FALSE
CLX24,2024-10-22,2024-11-01,9,0.416580086580098,,,,,FALSE,regime_labels_daily,FALSE
CLX24,2024-10-22,2024-11-02,10,0.423333333333318,,,,,FALSE,regime_labels_daily,FALSE
CLZ24,2024-11-20,2024-11-02,-15,0.423333333333318,,,,,FALSE,regime_labels_daily,FALSE
CLZ24,2024-11-20,2024-11-04,-14,0.454130434782613,,,,,FALSE,regime_labels_daily,FALSE
CLZ24,2024-11-20,2024-11-05,-13,0.425181818181812,,,,,FALSE,regime_labels_daily,FALSE
CLZ24,2024-11-20,2024-11-06,-12,0.449028213166145,,,,,FALSE,regime_labels_daily,FALSE
CLZ24,2024-11-20,2024-11-07,-11,0.449454545454529,,,,,FALSE,regime_labels_daily,FALSE
CLZ24,2024-11-20,2024-11-08,-10,0.259126984126993,,,,,FALSE,regime_labels_daily,FALSE
CLZ24,2024-11-20,2024-11-09,-9,0.259999999999991,,,,,FALSE,regime_labels_daily,FALSE
CLZ24,2024-11-20,2024-11-11,-8,0.153194444444438,,,,,FALSE,regime_labels_daily,FALSE
CLZ24,2024-11-20,2024-11-12,-7,0.147285714285715,,,,,FALSE,regime_labels_daily,FALSE
CLZ24,2024-11-20,2024-11-13,-6,0.154444444444451,,,,,FALSE,regime_labels_daily,FALSE
CLZ24,2024-11-20,2024-11-14,-5,0.153787661406028,,,,,FALSE,regime_labels_daily,FALSE
CLZ24,2024-11-20,2024-11-15,-4,0.105486111111105,,,,,FALSE,regime_labels_daily,FALSE
CLZ24,2024-11-20,2024-11-16,-3,0.0600000000000023,,,,,FALSE,regime_labels_daily,FALSE
CLZ24,2024-11-20,2024-11-18,-2,0.0173214285714209,,,,,FALSE,regime_labels_daily,FALSE
CLZ24,2024-11-20,2024-11-19,-1,0.0452417582417439,,,,,FALSE,regime_labels_daily,FALSE
CLZ24,2024-11-20,2024-11-20,0,0.169331550802141,,,,,FALSE,regime_labels_daily,FALSE
CLZ24,2024-11-20,2024-11-21,1,0.324453441295546,,,,,FALSE,regime_labels_daily,FALSE
CLZ24,2024-11-20,2024-11-22,2,0.4742025862069,,,,,FALSE,regime_labels_daily,FALSE
CLZ24,2024-11-20,2024-11-23,3,0.494,,,,,FALSE,regime_labels_daily,FALSE
CLZ24,2024-11-20,2024-11-25,4,0.375804195804207,,,,,FALSE,regime_labels_daily,FALSE
CLZ24,2024-11-20,2024-11-26,5,0.331666666666678,,,,,FALSE,regime_labels_daily,FALSE
CLZ24,2024-11-20,2024-11-27,6,0.371476190476187,,,,,FALSE,regime_labels_daily,FALSE
CLZ24,2024-11-20,2024-11-28,7,0.333777777777783,,,,,FALSE,regime_labels_daily,FALSE
CLZ24,2024-11-20,2024-11-29,8,0.288195488721811,,,,,FALSE,regime_labels_daily,FALSE
CLZ24,2024-11-20,2024-11-30,9,0.272857142857134,,,,,FALSE,regime_labels_daily,FALSE
CLZ24,2024-11-20,2024-12-02,10,0.252159090909089,,,,,FALSE,regime_labels_daily,FALSE
CLF25,2024-12-18,2024-11-30,-15,0.272857142857134,,,,,FALSE,regime_labels_daily,FALSE
CLF25,2024-12-18,2024-12-02,-14,0.252159090909089,,,,,FALSE,regime_labels_daily,FALSE
CLF25,2024-12-18,2024-12-03,-13,0.395314685314688,,,,,FALSE,regime_labels_daily,FALSE
CLF25,2024-12-18,2024-12-04,-12,0.367888888888871,,,,,FALSE,regime_labels_daily,FALSE
CLF25,2024-12-18,2024-12-05,-11,0.345788113695093,,,,,FALSE,regime_labels_daily,FALSE
CLF25,2024-12-18,2024-12-06,-10,0.253222222222234,,,,,FALSE,regime_labels_daily,FALSE
CLF25,2024-12-18,2024-12-07,-9,0.222499999999997,,,,,FALSE,regime_labels_daily,FALSE
CLF25,2024-12-18,2024-12-09,-8,0.29323076923076,,,,,FALSE,regime_labels_daily,FALSE
CLF25,2024-12-18,2024-12-10,-7,0.325119047619054,,,,,FALSE,regime_labels_daily,FALSE
CLF25,2024-12-18,2024-12-11,-6,0.40423480083858,,,,,FALSE,regime_labels_daily,FALSE
CLF25,2024-12-18,2024-12-12,-5,0.40326086956523,,,,,FALSE,regime_labels_daily,FALSE
CLF25,2024-12-18,2024-12-13,-4,0.457146892655359,,,,,FALSE,regime_labels_daily,FALSE
CLF25,2024-12-18,2024-12-14,-3,0.454999999999998,,,,,FALSE,regime_labels_daily,FALSE
CLF25,2024-12-18,2024-12-16,-2,0.425683494044236,,,,,FALSE,regime_labels_daily,FALSE
CLF25,2024-12-18,2024-12-17,-1,0.431218487394943,,,,,FALSE,regime_labels_daily,FALSE
CLF25,2024-12-18,2024-12-18,0,0.526588235294142,,,,,FALSE,regime_labels_daily,FALSE
CLF25,2024-12-18,2024-12-19,1,0.790833333333339,,,,,FALSE,regime_labels_daily,FALSE
CLF25,2024-12-18,2024-12-20,2,0.453649193548387,,,,,FALSE,regime_labels_daily,FALSE
CLF25,2024-12-18,2024-12-21,3,0.450000000000003,,,,,FALSE,regime_labels_daily,FALSE
CLF25,2024-12-18,2024-12-23,4,0.446447028423776,,,,,FALSE,regime_labels_daily,FALSE
CLF25,2024-12-18,2024-12-24,5,0.239743589743597,,,,,FALSE,regime_labels_daily,FALSE
CLF25,2024-12-18,2024-12-26,6,0.40410564225688,,,,,FALSE,regime_labels_daily,FALSE
CLF25,2024-12-18,2024-12-27,7,0.427911184210529,,,,,FALSE,regime_labels_daily,FALSE
CLF25,2024-12-18,2024-12-28,8,0.402499999999989,,,,,FALSE,regime_labels_daily,FALSE
CLF25,2024-12-18,2024-12-30,9,0.464398382204251,,,,,FALSE,regime_labels_daily,FALSE
CLF25,2024-12-18,2024-12-31,10,0.495404020496665,,,,,FALSE,regime_labels_daily,FALSE
CLG25,2025-01-21,2025-01-03,-15,0.758018648018634,,,,,FALSE,regime_labels_daily,FALSE
CLG25,2025-01-21,2025-01-04,-14,0.760714285714286,,,,,FALSE,regime_labels_daily,FALSE
CLG25,2025-01-21,2025-01-06,-13,0.662527472527472,,,,,FALSE,regime_labels_daily,FALSE
CLG25,2025-01-21,2025-01-07,-12,0.684752136752152,,,,,FALSE,regime_labels_daily,FALSE
CLG25,2025-01-21,2025-01-08,-11,0.639658986175121,,,,,FALSE,regime_labels_daily,FALSE
CLG25,2025-01-21,2025-01-09,-10,0.713275862068969,,,,,FALSE,regime_labels_daily,FALSE
CLG25,2025-01-21,2025-01-10,-9,0.854153605015668,,,,,FALSE,regime_labels_daily,FALSE
CLG25,2025-01-21,2025-01-11,-8,0.881666666666661,,,,,FALSE,regime_labels_daily,FALSE
CLG25,2025-01-21,2025-01-13,-7,1.51614035087721,,,,,FALSE,regime_labels_daily,FALSE
CLG25,2025-01-21,2025-01-14,-6,1.13495169082125,,,,,FALSE,regime_labels_daily,FALSE
CLG25,2025-01-21,2025-01-15,-5,1.31241176470589,,,,,FALSE,regime_labels_daily,FALSE
CLG25,2025-01-21,2025-01-16,-4,0.873174603174604,,,,,FALSE,regime_labels_daily,FALSE
CLG25,2025-01-21,2025-01-17,-3,0.745833333333323,,,,,FALSE,regime_labels_daily,FALSE
CLG25,2025-01-21,2025-01-18,-2,0.70750000000001,,,,,FALSE,regime_labels_daily,FALSE
CLG25,2025-01-21,2025-01-20,-1,0.515454545454546,,,,,FALSE,regime_labels_daily,FALSE
CLG25,2025-01-21,2025-01-21,0,0.302736842105261,,,,,FALSE,regime_labels_daily,FALSE
CLG25,2025-01-21,2025-01-22,1,0.748333333333335,,,,,FALSE,regime_labels_daily,FALSE
CLG25,2025-01-21,2025-01-23,2,0.62079710144927,,,,,FALSE,regime_labels_daily,FALSE
CLG25,2025-01-21,2025-01-24,3,0.683260869565231,,,,,FALSE,regime_labels_daily,FALSE
CLG25,2025-01-21,2025-01-25,4,0.734999999999999,,,,,FALSE,regime_labels_daily,FALSE
CLG25,2025-01-21,2025-01-27,5,0.643697478991612,,,,,FALSE,regime_labels_daily,FALSE
CLG25,2025-01-21,2025-01-28,6,0.874868421052625,,,,,FALSE,regime_labels_daily,FALSE
CLG25,2025-01-21,2025-01-29,7,0.678269230769232,,,,,FALSE,regime_labels_daily,FALSE
CLG25,2025-01-21,2025-01-30,8,0.554120934959343,,,,,FALSE,regime_labels_daily,FALSE
CLG25,2025-01-21,2025-01-31,9,0.555285714285731,,,,,FALSE,regime_labels_daily,FALSE
CLG25,2025-01-21,2025-02-01,10,0.739999999999995,,,,,FALSE,regime_labels_daily,FALSE
CLH25,2025-02-20,2025-02-03,-15,0.672421052631577,,,,,FALSE,regime_labels_daily,FALSE
CLH25,2025-02-20,2025-02-04,-14,0.411590909090904,,,,,FALSE,regime_labels_daily,FALSE
CLH25,2025-02-20,2025-02-05,-13,0.270098039215682,,,,,FALSE,regime_labels_daily,FALSE
CLH25,2025-02-20,2025-02-06,-12,0.224117647058833,,,,,FALSE,regime_labels_daily,FALSE
CLH25,2025-02-20,2025-02-07,-11,0.26615975422429,,,,,FALSE,regime_labels_daily,FALSE
CLH25,2025-02-20,2025-02-08,-10,0.22999999999999,,,,,FALSE,regime_labels_daily,FALSE
CLH25,2025-02-20,2025-02-10,-9,0.297124999999994,,,,,FALSE,regime_labels_daily,FALSE
CLH25,2025-02-20,2025-02-11,-8,0.243904761904759,,,,,FALSE,regime_labels_daily,FALSE
CLH25,2025-02-20,2025-02-12,-7,0.166230158730158,,,,,FALSE,regime_labels_daily,FALSE
CLH25,2025-02-20,2025-02-13,-6,0.154523809523809,,,,,FALSE,regime_labels_daily,FALSE
CLH25,2025-02-20,2025-02-14,-5,0.0301981981981925,,,,,FALSE,regime_labels_daily,FALSE
CLH25,2025-02-20,2025-02-15,-4,0.0183333333333309,,,,,FALSE,regime_labels_daily,FALSE
CLH25,2025-02-20,2025-02-17,-3,0.039999999999992,,,,,FALSE,regime_labels_daily,FALSE
CLH25,2025-02-20,2025-02-18,-2,0.00420512820511476,,,,,FALSE,regime_labels_daily,FALSE
CLH25,2025-02-20,2025-02-19,-1,0.140370370370363,,,,,FALSE,regime_labels_daily,FALSE
CLH25,2025-02-20,2025-02-20,0,0.13254901960785,,,,,FALSE,regime_labels_daily,FALSE
CLH25,2025-02-20,2025-02-21,1,0.164641548927264,,,,,FALSE,regime_labels_daily,FALSE
CLH25,2025-02-20,2025-02-22,2,0.178333333333342,,,,,FALSE,regime_labels_daily,FALSE
CLH25,2025-02-20,2025-02-24,3,0.246877470355742,,,,,FALSE,regime_labels_daily,FALSE
CLH25,2025-02-20,2025-02-25,4,0.233785714285716,,,,,FALSE,regime_labels_daily,FALSE
CLH25,2025-02-20,2025-02-26,5,0.276305882352943,,,,,FALSE,regime_labels_daily,FALSE
CLH25,2025-02-20,2025-02-27,6,0.418447293447272,,,,,FALSE,regime_labels_daily,FALSE
CLH25,2025-02-20,2025-02-28,7,0.437899999999985,,,,,FALSE,regime_labels_daily,FALSE
CLH25,2025-02-20,2025-03-01,8,0.412500000000009,,,,,FALSE,regime_labels_daily,FALSE
CLH25,2025-02-20,2025-03-03,9,0.314354066985644,,,,,FALSE,regime_labels_daily,FALSE
CLH25,2025-02-20,2025-03-04,10,0.533653846153854,,,,,FALSE,regime_labels_daily,FALSE
CLJ25,2025-03-20,2025-03-03,-15,0.314354066985644,,,,,FALSE,regime_labels_daily,FALSE
CLJ25,2025-03-20,2025-03-04,-14,0.533653846153854,,,,,FALSE,regime_labels_daily,FALSE
CLJ25,2025-03-20,2025-03-05,-13,0.426858974358979,,,,,FALSE,regime_labels_daily,FALSE
CLJ25,2025-03-20,2025-03-06,-12,0.374444444444436,,,,,FALSE,regime_labels_daily,FALSE
CLJ25,2025-03-20,2025-03-07,-11,0.302787878787896,,,,,FALSE,regime_labels_daily,FALSE
CLJ25,2025-03-20,2025-03-08,-10,0.274999999999991,,,,,FALSE,regime_labels_daily,FALSE
CLJ25,2025-03-20,2025-03-10,-9,0.35566666666665,,,,,FALSE,regime_labels_daily,FALSE
CLJ25,2025-03-20,2025-03-11,-8,0.334974789915947,,,,,FALSE,regime_labels_daily,FALSE
CLJ25,2025-03-20,2025-03-12,-7,0.295858585858582,,,,,FALSE,regime_labels_daily,FALSE
CLJ25,2025-03-20,2025-03-13,-6,0.290931372549025,,,,,FALSE,regime_labels_daily,FALSE
CLJ25,2025-03-20,2025-03-14,-5,0.283571428571435,,,,,FALSE,regime_labels_daily,FALSE
CLJ25,2025-03-20,2025-03-15,-4,0.277499999999989,,,,,FALSE,regime_labels_daily,FALSE
CLJ25,2025-03-20,2025-03-17,-3,0.201497326203196,,,,,FALSE,regime_labels_daily,FALSE
CLJ25,2025-03-20,2025-03-18,-2,0.125402298850574,,,,,FALSE,regime_labels_daily,FALSE
CLJ25,2025-03-20,2025-03-19,-1,0.216764705882355,,,,,FALSE,regime_labels_daily,FALSE
CLJ25,2025-03-20,2025-03-20,0,0.262555178268244,,,,,FALSE,regime_labels_daily,FALSE
CLJ25,2025-03-20,2025-03-21,1,0.37843434343435,,,,,FALSE,regime_labels_daily,FALSE
CLJ25,2025-03-20,2025-03-22,2,0.390000000000001,,,,,FALSE,regime_labels_daily,FALSE
CLJ25,2025-03-20,2025-03-24,3,0.463673469387757,,,,,FALSE,regime_labels_daily,FALSE
CLJ25,2025-03-20,2025-03-25,4,0.43469841269841,,,,,FALSE,regime_labels_daily,FALSE
CLJ25,2025-03-20,2025-03-26,5,0.436054421768716,,,,,FALSE,regime_labels_daily,FALSE
CLJ25,2025-03-20,2025-03-27,6,0.413518518518515,,,,,FALSE,regime_labels_daily,FALSE
CLJ25,2025-03-20,2025-03-28,7,0.444849354375904,,,,,FALSE,regime_labels_daily,FALSE
CLJ25,2025-03-20,2025-03-29,8,0.463333333333338,,,,,FALSE,regime_labels_daily,FALSE
CLJ25,2025-03-20,2025-03-31,9,0.544978826376294,,,,,FALSE,regime_labels_daily,FALSE
CLJ25,2025-03-20,2025-04-01,10,0.486990740740751,,,,,FALSE,regime_labels_daily,FALSE
CLK25,2025-04-22,2025-04-03,-15,0.485127272727269,,,,,FALSE,regime_labels_daily,FALSE
CLK25,2025-04-22,2025-04-04,-14,0.334666666666671,,,,,FALSE,regime_labels_daily,FALSE
CLK25,2025-04-22,2025-04-05,-13,0.343947368421048,,,,,FALSE,regime_labels_daily,FALSE
CLK25,2025-04-22,2025-04-07,-12,0.263516483516483,,,,,FALSE,regime_labels_daily,FALSE
CLK25,2025-04-22,2025-04-08,-11,0.432285714285712,,,,,FALSE,regime_labels_daily,FALSE
CLK25,2025-04-22,2025-04-09,-10,0.572000000000003,,,,,FALSE,regime_labels_daily,FALSE
CLK25,2025-04-22,2025-04-10,-9,0.46824175824176,,,,,FALSE,regime_labels_daily,FALSE
CLK25,2025-04-22,2025-04-11,-8,0.607056451612905,,,,,FALSE,regime_labels_daily,FALSE
CLK25,2025-04-22,2025-04-12,-7,0.580000000000005,,,,,FALSE,regime_labels_daily,FALSE
CLK25,2025-04-22,2025-04-14,-6,0.485389610389611,,,,,FALSE,regime_labels_daily,FALSE
CLK25,2025-04-22,2025-04-15,-5,0.574188034188047,,,,,FALSE,regime_labels_daily,FALSE
CLK25,2025-04-22,2025-04-16,-4,0.674000000000007,,,,,FALSE,regime_labels_daily,FALSE
CLK25,2025-04-22,2025-04-17,-3,0.674444444444447,,,,,FALSE,regime_labels_daily,FALSE
CLK25,2025-04-22,2025-04-18,-2,0.992888888888899,,,,,FALSE,regime_labels_daily,FALSE
CLK25,2025-04-22,2025-04-21,-1,0.65158102766798,,,,,FALSE,regime_labels_daily,FALSE
CLK25,2025-04-22,2025-04-22,0,0.676883116883111,,,,,FALSE,regime_labels_daily,FALSE
CLK25,2025-04-22,2025-04-23,1,0.67711111111111,,,,,FALSE,regime_labels_daily,FALSE
CLK25,2025-04-22,2025-04-24,2,0.656625000000005,,,,,FALSE,regime_labels_daily,FALSE
CLK25,2025-04-22,2025-04-25,3,0.713131868131882,,,,,FALSE,regime_labels_daily,FALSE
CLK25,2025-04-22,2025-04-26,4,0.726000000000006,,,,,FALSE,regime_labels_daily,FALSE
CLK25,2025-04-22,2025-04-28,5,0.67433333333333,,,,,FALSE,regime_labels_daily,FALSE
CLK25,2025-04-22,2025-04-29,6,0.574875000000006,,,,,FALSE,regime_labels_daily,FALSE
CLK25,2025-04-22,2025-04-30,7,0.582525252525251,,,,,FALSE,regime_labels_daily,FALSE
CLK25,2025-04-22,2025-05-01,8,0.56090185676392,,,,,FALSE,regime_labels_daily,FALSE
CLK25,2025-04-22,2025-05-02,9,0.449612903225813,,,,,FALSE,regime_labels_daily,FALSE
CLK25,2025-04-22,2025-05-03,10,0.439999999999998,,,,,FALSE,regime_labels_daily,FALSE
CLM25,2025-05-20,2025-05-02,-15,0.449612903225813,,,,,FALSE,regime_labels_daily,FALSE
CLM25,2025-05-20,2025-05-03,-14,0.439999999999998,,,,,FALSE,regime_labels_daily,FALSE
CLM25,2025-05-20,2025-05-05,-13,0.374761904761904,,,,,FALSE,regime_labels_daily,FALSE
CLM25,2025-05-20,2025-05-06,-12,0.413765948963324,,,,,FALSE,regime_labels_daily,FALSE
CLM25,2025-05-20,2025-05-07,-11,0.369761904761916,,,,,FALSE,regime_labels_daily,FALSE
CLM25,2025-05-20,2025-05-08,-10,0.404782608695662,,,,,FALSE,regime_labels_daily,FALSE
CLM25,2025-05-20,2025-05-09,-9,0.455652173913059,,,,,FALSE,regime_labels_daily,FALSE
CLM25,2025-05-20,2025-05-10,-8,0.463333333333331,,,,,FALSE,regime_labels_daily,FALSE
CLM25,2025-05-20,2025-05-12,-7,0.410476190476196,,,,,FALSE,regime_labels_daily,FALSE
CLM25,2025-05-20,2025-05-13,-6,0.466425438596495,,,,,FALSE,regime_labels_daily,FALSE
CLM25,2025-05-20,2025-05-14,-5,0.465804347826087,,,,,FALSE,regime_labels_daily,FALSE
