product,tier,spread,estimator,feature,weight,metric
LCO,old_t3_xgb,m2m3,XGBoost,sin_ann,0.1017,Gain
LCO,old_t3_xgb,m1m6,XGBoost,td3c_z52,0.6315,Gain
LCO,old_t3_xgb,m1m6,XGBoost,td3c_wow_ws_z,0.2862,Gain
LCO,old_t3_xgb,m1m6,XGBoost,sin_ann,0.0822,Gain
LCO,old_t3_xgb,fly123,XGBoost,surprise_z,0.4598,Gain
LCO,old_t3_xgb,fly123,XGBoost,hdd_dev_5yr_z,0.2984,Gain
LCO,old_t3_xgb,fly123,XGBoost,sin_ann,0.1471,Gain
LCO,old_t3_xgb,fly123,XGBoost,td3c_z52,0.0837,Gain
LCO,old_t3_xgb,fly123,XGBoost,crude_net_exports_z,0.011,Gain
LCO,sfm_t4_xgb,m1m2,XGBoost,sx_td3c,0.3168,Gain
LCO,sfm_t4_xgb,m1m2,XGBoost,dxy_4wk_chg_z,0.2522,Gain
LCO,sfm_t4_xgb,m1m2,XGBoost,hdd_dev_5yr_z,0.2336,Gain
LCO,sfm_t4_xgb,m1m2,XGBoost,td3c_wow_ws_z,0.1974,Gain
LCO,sfm_t4_xgb,m2m3,XGBoost,gasoil_crack_dev_z,0.7977,Gain
LCO,sfm_t4_xgb,m2m3,XGBoost,opec_prod_z,0.2023,Gain
LCO,sfm_t4_xgb,m1m6,XGBoost,td3c_z52,0.7843,Gain
LCO,sfm_t4_xgb,m1m6,XGBoost,opec_prod_z,0.1463,Gain
LCO,sfm_t4_xgb,m1m6,XGBoost,sin_ann,0.0695,Gain
LCO,sfm_t4_xgb,fly123,XGBoost,surprise_z,0.4787,Gain
LCO,sfm_t4_xgb,fly123,XGBoost,sin_ann,0.3304,Gain
LCO,sfm_t4_xgb,fly123,XGBoost,hdd_dev_5yr_z,0.1498,Gain
LCO,sfm_t4_xgb,fly123,XGBoost,dxy_4wk_chg_z,0.0237,Gain
LCO,sfm_t4_xgb,fly123,XGBoost,cushing_stocks_5yr_dev_z,0.0174,Gain
LCO,sfm_t5_rf,m1m2,RandomForest,m1m2_mom_z,5.3548,IncNodePurity
LCO,sfm_t5_rf,m1m2,RandomForest,ho_crack_dev_z,3.9956,IncNodePurity
LCO,sfm_t5_rf,m1m2,RandomForest,td3c_z52,3.4836,IncNodePurity
LCO,sfm_t5_rf,m1m2,RandomForest,dxy_4wk_chg_z,2.6971,IncNodePurity
LCO,sfm_t5_rf,m1m2,RandomForest,china_imports_z,2.6615,IncNodePurity
LCO,sfm_t5_rf,m1m2,RandomForest,gasoil_crack_dev_z,2.5296,IncNodePurity
LCO,sfm_t5_rf,m1m2,RandomForest,sin_ann,2.52,IncNodePurity
LCO,sfm_t5_rf,m1m2,RandomForest,td3c_wow_ws_z,2.3249,IncNodePurity
LCO,sfm_t5_rf,m1m2,RandomForest,gasoline_5yr_dev_z,2.267,IncNodePurity
LCO,sfm_t5_rf,m1m2,RandomForest,distillate_5yr_dev_z,2.0499,IncNodePurity
LCO,sfm_t5_rf,m1m2,RandomForest,sx_td3c,1.8872,IncNodePurity
LCO,sfm_t5_rf,m1m2,RandomForest,sx_streak,1.1654,IncNodePurity
LCO,sfm_t5_rf,m1m2,RandomForest,days_fwd_cover_z,0.9745,IncNodePurity
LCO,sfm_t5_rf,m1m2,RandomForest,surprise_z,0.9064,IncNodePurity
LCO,sfm_t5_rf,m1m2,RandomForest,eia_streak_4w,0.8569,IncNodePurity
LCO,sfm_t5_rf,m1m2,RandomForest,sx_abs,0.8113,IncNodePurity
LCO,sfm_t5_rf,m1m2,RandomForest,opec_prod_z,0.7974,IncNodePurity
LCO,sfm_t5_rf,m1m2,RandomForest,hdd_dev_5yr_z,0.7364,IncNodePurity
LCO,sfm_t5_rf,m1m2,RandomForest,cushing_stocks_5yr_dev_z,0.7196,IncNodePurity
LCO,sfm_t5_rf,m1m2,RandomForest,sofr_z,0.7177,IncNodePurity
LCO,sfm_t5_rf,m1m2,RandomForest,cos_ann,0.693,IncNodePurity
LCO,sfm_t5_rf,m1m2,RandomForest,crude_stocks_5yr_dev_z,0.6791,IncNodePurity
LCO,sfm_t5_rf,m1m2,RandomForest,dxy_z,0.6604,IncNodePurity
LCO,sfm_t5_rf,m1m2,RandomForest,abs_surprise_z,0.585,IncNodePurity
LCO,sfm_t5_rf,m1m2,RandomForest,sx_5yr_dev,0.5459,IncNodePurity
LCO,sfm_t5_rf,m1m2,RandomForest,crude_net_exports_z,0.4873,IncNodePurity
LCO,sfm_t5_rf,m1m2,RandomForest,cdd_us_ne,0.3104,IncNodePurity
LCO,sfm_t5_rf,m1m2,RandomForest,driving_season,0.1121,IncNodePurity
LCO,sfm_t5_rf,m1m2,RandomForest,turnaround_season,0.0884,IncNodePurity
LCO,sfm_t5_rf,m1m2,RandomForest,heating_season,0.059,IncNodePurity
LCO,sfm_t5_rf,m1m2,RandomForest,cushing_stocks_chg_z,0,IncNodePurity
LCO,sfm_t5_rf,m1m2,RandomForest,gasoline_stocks_chg_z,0,IncNodePurity
LCO,sfm_t5_rf,m1m2,RandomForest,distillate_stocks_chg_z,0,IncNodePurity
LCO,sfm_t5_rf,m1m2,RandomForest,crude_prod_chg_z,0,IncNodePurity
LCO,sfm_t5_rf,m1m2,RandomForest,total_petrol_surprise_z,0,IncNodePurity
LCO,sfm_t5_rf,m1m2,RandomForest,cftc_net_mm_zscore,0,IncNodePurity
LCO,sfm_t5_rf,m1m2,RandomForest,cftc_mm_net_chg_z,0,IncNodePurity
LCO,sfm_t5_rf,m1m2,RandomForest,bdi_z52,0,IncNodePurity
LCO,sfm_t5_rf,m1m2,RandomForest,rig_chg_wow_z,0,IncNodePurity
LCO,sfm_t5_rf,m1m2,RandomForest,refinery_util_dev,0,IncNodePurity
LCO,sfm_t5_rf,m1m2,RandomForest,sx_cushing,0,IncNodePurity
LCO,sfm_t5_rf,m1m2,RandomForest,sx_cftc,0,IncNodePurity
LCO,sfm_t5_rf,m1m2,RandomForest,sx_util,0,IncNodePurity
LCO,sfm_t5_rf,m2m3,RandomForest,m1m2_mom_z,3.6309,IncNodePurity
LCO,sfm_t5_rf,m2m3,RandomForest,td3c_wow_ws_z,2.517,IncNodePurity
LCO,sfm_t5_rf,m2m3,RandomForest,gasoline_5yr_dev_z,2.2616,IncNodePurity
LCO,sfm_t5_rf,m2m3,RandomForest,ho_crack_dev_z,2.1259,IncNodePurity
LCO,sfm_t5_rf,m2m3,RandomForest,sin_ann,1.7832,IncNodePurity
LCO,sfm_t5_rf,m2m3,RandomForest,td3c_z52,1.7773,IncNodePurity
LCO,sfm_t5_rf,m2m3,RandomForest,gasoil_crack_dev_z,1.5722,IncNodePurity
LCO,sfm_t5_rf,m2m3,RandomForest,china_imports_z,1.3055,IncNodePurity
LCO,sfm_t5_rf,m2m3,RandomForest,sx_td3c,1.1553,IncNodePurity
LCO,sfm_t5_rf,m2m3,RandomForest,eia_streak_4w,1.0365,IncNodePurity
LCO,sfm_t5_rf,m2m3,RandomForest,opec_prod_z,0.7454,IncNodePurity
LCO,sfm_t5_rf,m2m3,RandomForest,distillate_5yr_dev_z,0.6825,IncNodePurity
LCO,sfm_t5_rf,m2m3,RandomForest,sx_streak,0.607,IncNodePurity
LCO,sfm_t5_rf,m2m3,RandomForest,cushing_stocks_5yr_dev_z,0.4365,IncNodePurity
LCO,sfm_t5_rf,m2m3,RandomForest,dxy_4wk_chg_z,0.3373,IncNodePurity
LCO,sfm_t5_rf,m2m3,RandomForest,dxy_z,0.3212,IncNodePurity
LCO,sfm_t5_rf,m2m3,RandomForest,days_fwd_cover_z,0.2928,IncNodePurity
LCO,sfm_t5_rf,m2m3,RandomForest,hdd_dev_5yr_z,0.2472,IncNodePurity
LCO,sfm_t5_rf,m2m3,RandomForest,sx_abs,0.2406,IncNodePurity
LCO,sfm_t5_rf,m2m3,RandomForest,sx_5yr_dev,0.238,IncNodePurity
LCO,sfm_t5_rf,m2m3,RandomForest,surprise_z,0.2343,IncNodePurity
LCO,sfm_t5_rf,m2m3,RandomForest,sofr_z,0.2282,IncNodePurity
LCO,sfm_t5_rf,m2m3,RandomForest,abs_surprise_z,0.2052,IncNodePurity
LCO,sfm_t5_rf,m2m3,RandomForest,crude_stocks_5yr_dev_z,0.2008,IncNodePurity
LCO,sfm_t5_rf,m2m3,RandomForest,crude_net_exports_z,0.1729,IncNodePurity
LCO,sfm_t5_rf,m2m3,RandomForest,cos_ann,0.1459,IncNodePurity
LCO,sfm_t5_rf,m2m3,RandomForest,cdd_us_ne,0.11,IncNodePurity
LCO,sfm_t5_rf,m2m3,RandomForest,driving_season,0.0378,IncNodePurity
LCO,sfm_t5_rf,m2m3,RandomForest,turnaround_season,0.0256,IncNodePurity
LCO,sfm_t5_rf,m2m3,RandomForest,heating_season,0.0106,IncNodePurity
LCO,sfm_t5_rf,m2m3,RandomForest,cushing_stocks_chg_z,0,IncNodePurity
LCO,sfm_t5_rf,m2m3,RandomForest,gasoline_stocks_chg_z,0,IncNodePurity
LCO,sfm_t5_rf,m2m3,RandomForest,distillate_stocks_chg_z,0,IncNodePurity
LCO,sfm_t5_rf,m2m3,RandomForest,crude_prod_chg_z,0,IncNodePurity
LCO,sfm_t5_rf,m2m3,RandomForest,total_petrol_surprise_z,0,IncNodePurity
LCO,sfm_t5_rf,m2m3,RandomForest,cftc_net_mm_zscore,0,IncNodePurity
LCO,sfm_t5_rf,m2m3,RandomForest,cftc_mm_net_chg_z,0,IncNodePurity
LCO,sfm_t5_rf,m2m3,RandomForest,bdi_z52,0,IncNodePurity
LCO,sfm_t5_rf,m2m3,RandomForest,rig_chg_wow_z,0,IncNodePurity
LCO,sfm_t5_rf,m2m3,RandomForest,refinery_util_dev,0,IncNodePurity
LCO,sfm_t5_rf,m2m3,RandomForest,sx_cushing,0,IncNodePurity
LCO,sfm_t5_rf,m2m3,RandomForest,sx_cftc,0,IncNodePurity
LCO,sfm_t5_rf,m2m3,RandomForest,sx_util,0,IncNodePurity
LCO,sfm_t5_rf,m1m6,RandomForest,m1m2_mom_z,34.5125,IncNodePurity
LCO,sfm_t5_rf,m1m6,RandomForest,td3c_wow_ws_z,32.2157,IncNodePurity
LCO,sfm_t5_rf,m1m6,RandomForest,td3c_z52,30.1773,IncNodePurity
LCO,sfm_t5_rf,m1m6,RandomForest,ho_crack_dev_z,29.8232,IncNodePurity
LCO,sfm_t5_rf,m1m6,RandomForest,gasoline_5yr_dev_z,28.1616,IncNodePurity
LCO,sfm_t5_rf,m1m6,RandomForest,gasoil_crack_dev_z,27.5059,IncNodePurity
LCO,sfm_t5_rf,m1m6,RandomForest,china_imports_z,24.5317,IncNodePurity
LCO,sfm_t5_rf,m1m6,RandomForest,sin_ann,21.1376,IncNodePurity
LCO,sfm_t5_rf,m1m6,RandomForest,sx_td3c,19.2495,IncNodePurity
LCO,sfm_t5_rf,m1m6,RandomForest,distillate_5yr_dev_z,12.7289,IncNodePurity
LCO,sfm_t5_rf,m1m6,RandomForest,eia_streak_4w,10.4873,IncNodePurity
LCO,sfm_t5_rf,m1m6,RandomForest,sx_streak,9.5404,IncNodePurity
LCO,sfm_t5_rf,m1m6,RandomForest,opec_prod_z,9.146,IncNodePurity
LCO,sfm_t5_rf,m1m6,RandomForest,dxy_4wk_chg_z,8.9574,IncNodePurity
LCO,sfm_t5_rf,m1m6,RandomForest,cushing_stocks_5yr_dev_z,6.0466,IncNodePurity
LCO,sfm_t5_rf,m1m6,RandomForest,days_fwd_cover_z,5.6155,IncNodePurity
LCO,sfm_t5_rf,m1m6,RandomForest,dxy_z,4.6991,IncNodePurity
LCO,sfm_t5_rf,m1m6,RandomForest,sofr_z,4.4513,IncNodePurity
LCO,sfm_t5_rf,m1m6,RandomForest,sx_abs,4.2588,IncNodePurity
LCO,sfm_t5_rf,m1m6,RandomForest,crude_stocks_5yr_dev_z,4.2581,IncNodePurity
LCO,sfm_t5_rf,m1m6,RandomForest,sx_5yr_dev,4.04,IncNodePurity
LCO,sfm_t5_rf,m1m6,RandomForest,surprise_z,3.8248,IncNodePurity
LCO,sfm_t5_rf,m1m6,RandomForest,hdd_dev_5yr_z,3.702,IncNodePurity
LCO,sfm_t5_rf,m1m6,RandomForest,cos_ann,2.888,IncNodePurity
LCO,sfm_t5_rf,m1m6,RandomForest,abs_surprise_z,2.4551,IncNodePurity
LCO,sfm_t5_rf,m1m6,RandomForest,crude_net_exports_z,2.3043,IncNodePurity
LCO,sfm_t5_rf,m1m6,RandomForest,cdd_us_ne,1.2603,IncNodePurity
LCO,sfm_t5_rf,m1m6,RandomForest,driving_season,0.602,IncNodePurity
LCO,sfm_t5_rf,m1m6,RandomForest,turnaround_season,0.4594,IncNodePurity
LCO,sfm_t5_rf,m1m6,RandomForest,heating_season,0.1727,IncNodePurity
LCO,sfm_t5_rf,m1m6,RandomForest,cushing_stocks_chg_z,0,IncNodePurity
LCO,sfm_t5_rf,m1m6,RandomForest,gasoline_stocks_chg_z,0,IncNodePurity
LCO,sfm_t5_rf,m1m6,RandomForest,distillate_stocks_chg_z,0,IncNodePurity
LCO,sfm_t5_rf,m1m6,RandomForest,crude_prod_chg_z,0,IncNodePurity
LCO,sfm_t5_rf,m1m6,RandomForest,total_petrol_surprise_z,0,IncNodePurity
LCO,sfm_t5_rf,m1m6,RandomForest,cftc_net_mm_zscore,0,IncNodePurity
LCO,sfm_t5_rf,m1m6,RandomForest,cftc_mm_net_chg_z,0,IncNodePurity
LCO,sfm_t5_rf,m1m6,RandomForest,bdi_z52,0,IncNodePurity
LCO,sfm_t5_rf,m1m6,RandomForest,rig_chg_wow_z,0,IncNodePurity
LCO,sfm_t5_rf,m1m6,RandomForest,refinery_util_dev,0,IncNodePurity
LCO,sfm_t5_rf,m1m6,RandomForest,sx_cushing,0,IncNodePurity
LCO,sfm_t5_rf,m1m6,RandomForest,sx_cftc,0,IncNodePurity
LCO,sfm_t5_rf,m1m6,RandomForest,sx_util,0,IncNodePurity
LCO,sfm_t5_rf,fly123,RandomForest,dxy_4wk_chg_z,1.956,IncNodePurity
LCO,sfm_t5_rf,fly123,RandomForest,m1m2_mom_z,1.3237,IncNodePurity
LCO,sfm_t5_rf,fly123,RandomForest,sin_ann,1.1814,IncNodePurity
LCO,sfm_t5_rf,fly123,RandomForest,china_imports_z,0.9632,IncNodePurity
LCO,sfm_t5_rf,fly123,RandomForest,sx_abs,0.7369,IncNodePurity
LCO,sfm_t5_rf,fly123,RandomForest,ho_crack_dev_z,0.6959,IncNodePurity
LCO,sfm_t5_rf,fly123,RandomForest,surprise_z,0.6497,IncNodePurity
LCO,sfm_t5_rf,fly123,RandomForest,distillate_5yr_dev_z,0.6055,IncNodePurity
LCO,sfm_t5_rf,fly123,RandomForest,hdd_dev_5yr_z,0.5788,IncNodePurity
LCO,sfm_t5_rf,fly123,RandomForest,dxy_z,0.5362,IncNodePurity
LCO,sfm_t5_rf,fly123,RandomForest,sofr_z,0.5076,IncNodePurity
LCO,sfm_t5_rf,fly123,RandomForest,abs_surprise_z,0.4695,IncNodePurity
LCO,sfm_t5_rf,fly123,RandomForest,cos_ann,0.4586,IncNodePurity
LCO,sfm_t5_rf,fly123,RandomForest,cdd_us_ne,0.4319,IncNodePurity
LCO,sfm_t5_rf,fly123,RandomForest,days_fwd_cover_z,0.3973,IncNodePurity
LCO,sfm_t5_rf,fly123,RandomForest,gasoline_5yr_dev_z,0.3762,IncNodePurity
LCO,sfm_t5_rf,fly123,RandomForest,crude_stocks_5yr_dev_z,0.3724,IncNodePurity
LCO,sfm_t5_rf,fly123,RandomForest,crude_net_exports_z,0.3714,IncNodePurity
LCO,sfm_t5_rf,fly123,RandomForest,gasoil_crack_dev_z,0.366,IncNodePurity
LCO,sfm_t5_rf,fly123,RandomForest,cushing_stocks_5yr_dev_z,0.3537,IncNodePurity
LCO,sfm_t5_rf,fly123,RandomForest,eia_streak_4w,0.3447,IncNodePurity
LCO,sfm_t5_rf,fly123,RandomForest,sx_streak,0.3393,IncNodePurity
LCO,sfm_t5_rf,fly123,RandomForest,sx_5yr_dev,0.3335,IncNodePurity
LCO,sfm_t5_rf,fly123,RandomForest,td3c_z52,0.2802,IncNodePurity
LCO,sfm_t5_rf,fly123,RandomForest,td3c_wow_ws_z,0.2581,IncNodePurity
LCO,sfm_t5_rf,fly123,RandomForest,sx_td3c,0.2001,IncNodePurity
LCO,sfm_t5_rf,fly123,RandomForest,opec_prod_z,0.1937,IncNodePurity
LCO,sfm_t5_rf,fly123,RandomForest,driving_season,0.0781,IncNodePurity
LCO,sfm_t5_rf,fly123,RandomForest,turnaround_season,0.0659,IncNodePurity
LCO,sfm_t5_rf,fly123,RandomForest,heating_season,0.0338,IncNodePurity
LCO,sfm_t5_rf,fly123,RandomForest,cushing_stocks_chg_z,0,IncNodePurity
LCO,sfm_t5_rf,fly123,RandomForest,gasoline_stocks_chg_z,0,IncNodePurity
LCO,sfm_t5_rf,fly123,RandomForest,distillate_stocks_chg_z,0,IncNodePurity
LCO,sfm_t5_rf,fly123,RandomForest,crude_prod_chg_z,0,IncNodePurity
LCO,sfm_t5_rf,fly123,RandomForest,total_petrol_surprise_z,0,IncNodePurity
LCO,sfm_t5_rf,fly123,RandomForest,cftc_net_mm_zscore,0,IncNodePurity
LCO,sfm_t5_rf,fly123,RandomForest,cftc_mm_net_chg_z,0,IncNodePurity
LCO,sfm_t5_rf,fly123,RandomForest,bdi_z52,0,IncNodePurity
LCO,sfm_t5_rf,fly123,RandomForest,rig_chg_wow_z,0,IncNodePurity
LCO,sfm_t5_rf,fly123,RandomForest,refinery_util_dev,0,IncNodePurity
LCO,sfm_t5_rf,fly123,RandomForest,sx_cushing,0,IncNodePurity
LCO,sfm_t5_rf,fly123,RandomForest,sx_cftc,0,IncNodePurity
LCO,sfm_t5_rf,fly123,RandomForest,sx_util,0,IncNodePurity
LCO,sfm_t5_xgb,m1m2,XGBoost,ho_crack_dev_z,0.6066,Gain
LCO,sfm_t5_xgb,m1m2,XGBoost,dxy_4wk_chg_z,0.2187,Gain
LCO,sfm_t5_xgb,m1m2,XGBoost,china_imports_z,0.1746,Gain
LCO,sfm_t5_xgb,m2m3,XGBoost,gasoil_crack_dev_z,0.6083,Gain
LCO,sfm_t5_xgb,m2m3,XGBoost,td3c_wow_ws_z,0.3917,Gain
LCO,sfm_t5_xgb,m1m6,XGBoost,td3c_z52,0.4478,Gain
LCO,sfm_t5_xgb,m1m6,XGBoost,sx_td3c,0.3331,Gain
LCO,sfm_t5_xgb,m1m6,XGBoost,distillate_5yr_dev_z,0.2191,Gain
LCO,sfm_t5_xgb,fly123,XGBoost,dxy_4wk_chg_z,0.4432,Gain
LCO,sfm_t5_xgb,fly123,XGBoost,china_imports_z,0.2418,Gain
LCO,sfm_t5_xgb,fly123,XGBoost,surprise_z,0.212,Gain
LCO,sfm_t5_xgb,fly123,XGBoost,cushing_stocks_5yr_dev_z,0.1031,Gain
