product,date,regime,tier,spread_target,surprise_z,y_actual,y_pred,correct_sign,abs_error,error
CL,2026-05-13,Deep-Backwardation,tier1_baseline,m2m3,-1.168,0.4976,0.0578,TRUE,0.4398,-0.4398
CL,2026-05-13,Deep-Backwardation,tier2_physical,m2m3,-1.168,0.4976,0.0122,TRUE,0.4855,-0.4855
CL,2026-05-13,Deep-Backwardation,tier2_freight,m2m3,-1.168,0.4976,0.0607,TRUE,0.4369,-0.4369
CL,2026-05-13,Deep-Backwardation,tier3_full,m2m3,-1.168,0.4976,0.086,TRUE,0.4116,-0.4116
CL,2026-05-13,Deep-Backwardation,tier1_baseline,m1m6,-1.168,2.3559,0.181,TRUE,2.1749,-2.1749
CL,2026-05-13,Deep-Backwardation,tier2_physical,m1m6,-1.168,2.3559,0.0585,TRUE,2.2974,-2.2974
CL,2026-05-13,Deep-Backwardation,tier2_freight,m1m6,-1.168,2.3559,-0.2257,FALSE,2.5816,-2.5816
CL,2026-05-13,Deep-Backwardation,tier3_full,m1m6,-1.168,2.3559,0.1015,TRUE,2.2544,-2.2544
CL,2026-05-13,Deep-Backwardation,tier1_baseline,fly123,-1.168,-0.4115,-0.0119,TRUE,0.3996,0.3996
CL,2026-05-13,Deep-Backwardation,tier2_physical,fly123,-1.168,-0.4115,3e-04,FALSE,0.4118,0.4118
CL,2026-05-13,Deep-Backwardation,tier2_freight,fly123,-1.168,-0.4115,-0.1097,TRUE,0.3018,0.3018
CL,2026-05-13,Deep-Backwardation,tier3_full,fly123,-1.168,-0.4115,-0.1097,TRUE,0.3018,0.3018
CL,2026-05-13,Deep-Backwardation,tier1_baseline,fly136,-1.168,-1.1883,0.0264,FALSE,1.2147,1.2147
CL,2026-05-13,Deep-Backwardation,tier2_physical,fly136,-1.168,-1.1883,-0.0091,TRUE,1.1792,1.1792
CL,2026-05-13,Deep-Backwardation,tier2_freight,fly136,-1.168,-1.1883,-0.6705,TRUE,0.5178,0.5178
