product,tier,spread_target,regime,n_test,hit_rate,rmse,mae
CL,sfm_t4_xgb,fly136,Transition-Tightening,3,1,0.1688,0.1079
CL,sfm_t5_rf,fly136,Transition-Tightening,3,0.3333,0.3138,0.255
CL,sfm_t5_xgb,fly136,Transition-Tightening,3,1,0.1651,0.1087
CL,old_t1_baseline,m1m2,Easing-Backwardation,13,0.7692,0.2734,0.1594
CL,old_t2_physical,m1m2,Easing-Backwardation,13,0.7692,0.2785,0.1614
CL,old_t2_freight,m1m2,Easing-Backwardation,13,0.7692,0.2794,0.1619
CL,old_t3_full,m1m2,Easing-Backwardation,13,0.7692,0.2807,0.1624
CL,sfm_t1_eia_only,m1m2,Easing-Backwardation,13,0.7692,0.2734,0.1594
CL,sfm_t2_eia_full,m1m2,Easing-Backwardation,13,0.7692,0.2785,0.1614
CL,sfm_t3_structural,m1m2,Easing-Backwardation,13,0.7692,0.2802,0.162
CL,sfm_t4_combined,m1m2,Easing-Backwardation,13,0.7692,0.2794,0.1619
CL,sfm_t5_enhanced,m1m2,Easing-Backwardation,13,0.7692,0.2792,0.1617
CL,old_t3_rf,m1m2,Easing-Backwardation,13,0.6923,0.2664,0.1434
CL,old_t3_xgb,m1m2,Easing-Backwardation,13,0.7692,0.2876,0.1666
CL,sfm_t4_rf,m1m2,Easing-Backwardation,13,0.7692,0.2643,0.1459
CL,sfm_t4_xgb,m1m2,Easing-Backwardation,13,0.7692,0.2846,0.1669
CL,sfm_t5_rf,m1m2,Easing-Backwardation,13,0.6154,0.2999,0.1678
CL,sfm_t5_xgb,m1m2,Easing-Backwardation,13,0.7692,0.282,0.1656
CL,old_t1_baseline,m2m3,Easing-Backwardation,13,0.7692,0.2422,0.1586
CL,old_t2_physical,m2m3,Easing-Backwardation,13,0.6923,0.2429,0.1588
CL,old_t2_freight,m2m3,Easing-Backwardation,13,0.5385,0.244,0.1585
CL,old_t3_full,m2m3,Easing-Backwardation,13,0.5385,0.2618,0.1563
CL,sfm_t1_eia_only,m2m3,Easing-Backwardation,13,0.7692,0.2422,0.1586
CL,sfm_t2_eia_full,m2m3,Easing-Backwardation,13,0.6923,0.2429,0.1588
CL,sfm_t3_structural,m2m3,Easing-Backwardation,13,0.3077,0.2682,0.1744
CL,sfm_t4_combined,m2m3,Easing-Backwardation,13,0.5385,0.5205,0.3674
CL,sfm_t5_enhanced,m2m3,Easing-Backwardation,13,0.5385,0.263,0.1646
CL,old_t3_rf,m2m3,Easing-Backwardation,13,0.4615,0.2842,0.1767
CL,old_t3_xgb,m2m3,Easing-Backwardation,13,0.4615,0.2427,0.159
CL,sfm_t4_rf,m2m3,Easing-Backwardation,13,0.3077,0.2794,0.1928
CL,sfm_t4_xgb,m2m3,Easing-Backwardation,13,0.3077,0.2447,0.1655
CL,sfm_t5_rf,m2m3,Easing-Backwardation,13,0.3077,0.2737,0.1832
CL,sfm_t5_xgb,m2m3,Easing-Backwardation,13,0.3077,0.2449,0.1658
CL,old_t1_baseline,m1m6,Easing-Backwardation,13,0.2308,0.6401,0.4901
CL,old_t2_physical,m1m6,Easing-Backwardation,13,0.2308,0.6334,0.4894
CL,old_t2_freight,m1m6,Easing-Backwardation,13,0.2308,0.6368,0.4922
CL,old_t3_full,m1m6,Easing-Backwardation,13,0.2308,0.6387,0.4922
CL,sfm_t1_eia_only,m1m6,Easing-Backwardation,13,0.2308,0.6401,0.4901
CL,sfm_t2_eia_full,m1m6,Easing-Backwardation,13,0.2308,0.6334,0.4894
CL,sfm_t3_structural,m1m6,Easing-Backwardation,13,0.2308,1.499,1.2141
CL,sfm_t4_combined,m1m6,Easing-Backwardation,13,0.2308,1.2597,1.0034
CL,sfm_t5_enhanced,m1m6,Easing-Backwardation,13,0.2308,1.2345,0.9905
CL,old_t3_rf,m1m6,Easing-Backwardation,13,0.4615,0.7393,0.5506
CL,old_t3_xgb,m1m6,Easing-Backwardation,13,0.2308,0.6462,0.5047
CL,sfm_t4_rf,m1m6,Easing-Backwardation,13,0.3077,1.4756,1.2509
CL,sfm_t4_xgb,m1m6,Easing-Backwardation,13,0.2308,0.6465,0.5006
CL,sfm_t5_rf,m1m6,Easing-Backwardation,13,0.2308,1.5462,1.3733
CL,sfm_t5_xgb,m1m6,Easing-Backwardation,13,0.2308,0.6411,0.4788
CL,old_t1_baseline,fly123,Easing-Backwardation,13,0.5385,0.363,0.1626
CL,old_t2_physical,fly123,Easing-Backwardation,13,0.5385,0.3637,0.1674
CL,old_t2_freight,fly123,Easing-Backwardation,13,0.5385,0.3639,0.166
CL,old_t3_full,fly123,Easing-Backwardation,13,0.5385,0.3644,0.1665
CL,sfm_t1_eia_only,fly123,Easing-Backwardation,13,0.5385,0.363,0.1626
CL,sfm_t2_eia_full,fly123,Easing-Backwardation,13,0.5385,0.3637,0.1674
CL,sfm_t3_structural,fly123,Easing-Backwardation,13,0.4615,0.3622,0.1847
CL,sfm_t4_combined,fly123,Easing-Backwardation,13,0.5385,0.3615,0.1635
CL,sfm_t5_enhanced,fly123,Easing-Backwardation,13,0.5385,0.3634,0.166
CL,old_t3_rf,fly123,Easing-Backwardation,13,0.5385,0.3506,0.1577
CL,old_t3_xgb,fly123,Easing-Backwardation,13,0.5385,0.3664,0.1611
CL,sfm_t4_rf,fly123,Easing-Backwardation,13,0.5385,0.349,0.2388
CL,sfm_t4_xgb,fly123,Easing-Backwardation,13,0.5385,0.3643,0.1661
CL,sfm_t5_rf,fly123,Easing-Backwardation,13,0.5385,0.3462,0.198
CL,sfm_t5_xgb,fly123,Easing-Backwardation,13,0.5385,0.3672,0.1638
CL,old_t1_baseline,fly136,Easing-Backwardation,13,0.3077,0.3501,0.2753
CL,old_t2_physical,fly136,Easing-Backwardation,13,0.3077,0.4052,0.3254
CL,old_t2_freight,fly136,Easing-Backwardation,13,0.3077,0.4068,0.3256
CL,old_t3_full,fly136,Easing-Backwardation,13,0.3077,0.4042,0.3245
CL,sfm_t1_eia_only,fly136,Easing-Backwardation,13,0.3077,0.3501,0.2753
CL,sfm_t2_eia_full,fly136,Easing-Backwardation,13,0.3077,0.4053,0.3255
CL,sfm_t3_structural,fly136,Easing-Backwardation,13,0.3077,0.4649,0.4322
CL,sfm_t4_combined,fly136,Easing-Backwardation,13,0.3077,0.4164,0.3641
CL,sfm_t5_enhanced,fly136,Easing-Backwardation,13,0.3077,0.7201,0.6561
CL,old_t3_rf,fly136,Easing-Backwardation,13,0.3846,0.4683,0.3107
CL,old_t3_xgb,fly136,Easing-Backwardation,13,0.3077,0.3999,0.3011
CL,sfm_t4_rf,fly136,Easing-Backwardation,13,0.3077,0.8527,0.7287
CL,sfm_t4_xgb,fly136,Easing-Backwardation,13,0.3077,0.4233,0.357
CL,sfm_t5_rf,fly136,Easing-Backwardation,13,0.3077,0.9746,0.8539
CL,sfm_t5_xgb,fly136,Easing-Backwardation,13,0.3077,0.4243,0.3588
LCO,old_t1_baseline,m1m2,Stable-Elevated,16,0.5625,0.1902,0.1525
LCO,old_t2_physical,m1m2,Stable-Elevated,16,0.625,0.1817,0.1531
LCO,old_t2_freight,m1m2,Stable-Elevated,16,0.5,0.514,0.3305
LCO,old_t3_full,m1m2,Stable-Elevated,16,0.6875,0.2359,0.1732
LCO,sfm_t1_eia_only,m1m2,Stable-Elevated,16,0.5625,0.1902,0.1525
LCO,sfm_t2_eia_full,m1m2,Stable-Elevated,16,0.625,0.1938,0.1561
LCO,sfm_t3_structural,m1m2,Stable-Elevated,16,0.625,0.2237,0.1785
LCO,sfm_t4_combined,m1m2,Stable-Elevated,16,0.6875,0.2741,0.2105
LCO,sfm_t5_enhanced,m1m2,Stable-Elevated,16,0.6875,0.1738,0.1338
LCO,old_t3_rf,m1m2,Stable-Elevated,16,0.5625,0.2177,0.1806
LCO,old_t3_xgb,m1m2,Stable-Elevated,16,0.625,0.176,0.1519
LCO,sfm_t4_rf,m1m2,Stable-Elevated,16,0.625,0.1955,0.1752
LCO,sfm_t4_xgb,m1m2,Stable-Elevated,16,0.625,0.1782,0.1533
LCO,sfm_t5_rf,m1m2,Stable-Elevated,16,0.375,0.2164,0.1785
LCO,sfm_t5_xgb,m1m2,Stable-Elevated,16,0.625,0.1761,0.1517
LCO,old_t1_baseline,m2m3,Stable-Elevated,16,0.625,0.11,0.0861
LCO,old_t2_physical,m2m3,Stable-Elevated,16,0.625,0.1079,0.0852
LCO,old_t2_freight,m2m3,Stable-Elevated,16,0.625,0.1081,0.0853
LCO,old_t3_full,m2m3,Stable-Elevated,16,0.625,0.1079,0.0851
LCO,sfm_t1_eia_only,m2m3,Stable-Elevated,16,0.625,0.11,0.0861
LCO,sfm_t2_eia_full,m2m3,Stable-Elevated,16,0.625,0.1112,0.0862
LCO,sfm_t3_structural,m2m3,Stable-Elevated,16,0.625,0.1083,0.0854
LCO,sfm_t4_combined,m2m3,Stable-Elevated,16,0.625,0.1084,0.0854
LCO,sfm_t5_enhanced,m2m3,Stable-Elevated,16,0.625,0.1083,0.0854
LCO,old_t3_rf,m2m3,Stable-Elevated,16,0.5,0.115,0.0941
LCO,old_t3_xgb,m2m3,Stable-Elevated,16,0.625,0.1066,0.0844
LCO,sfm_t4_rf,m2m3,Stable-Elevated,16,0.375,0.1243,0.1011
LCO,sfm_t4_xgb,m2m3,Stable-Elevated,16,0.625,0.1071,0.0852
LCO,sfm_t5_rf,m2m3,Stable-Elevated,16,0.4375,0.1244,0.1007
LCO,sfm_t5_xgb,m2m3,Stable-Elevated,16,0.625,0.1076,0.0856
LCO,old_t1_baseline,m1m6,Stable-Elevated,16,0.625,0.4976,0.3927
LCO,old_t2_physical,m1m6,Stable-Elevated,16,0.5625,0.5079,0.4019
LCO,old_t2_freight,m1m6,Stable-Elevated,16,0.5,0.9147,0.6578
LCO,old_t3_full,m1m6,Stable-Elevated,16,0.625,0.4611,0.3891
LCO,sfm_t1_eia_only,m1m6,Stable-Elevated,16,0.625,0.4976,0.3927
LCO,sfm_t2_eia_full,m1m6,Stable-Elevated,16,0.625,0.4829,0.3869
LCO,sfm_t3_structural,m1m6,Stable-Elevated,16,0.625,0.477,0.3999
LCO,sfm_t4_combined,m1m6,Stable-Elevated,16,0.625,0.476,0.399
LCO,sfm_t5_enhanced,m1m6,Stable-Elevated,16,0.625,0.477,0.3994
LCO,old_t3_rf,m1m6,Stable-Elevated,16,0.5,0.5421,0.4496
LCO,old_t3_xgb,m1m6,Stable-Elevated,16,0.625,0.4798,0.386
LCO,sfm_t4_rf,m1m6,Stable-Elevated,16,0.5625,0.5359,0.4523
LCO,sfm_t4_xgb,m1m6,Stable-Elevated,16,0.625,0.4828,0.3892
LCO,sfm_t5_rf,m1m6,Stable-Elevated,16,0.5,0.5721,0.4729
LCO,sfm_t5_xgb,m1m6,Stable-Elevated,16,0.625,0.4794,0.3866
LCO,old_t1_baseline,fly123,Stable-Elevated,16,0.625,0.1173,0.079
LCO,old_t2_physical,fly123,Stable-Elevated,16,0.625,0.1148,0.1002
LCO,old_t2_freight,fly123,Stable-Elevated,16,0.375,0.7018,0.4037
LCO,old_t3_full,fly123,Stable-Elevated,16,0.625,0.1376,0.1297
LCO,sfm_t1_eia_only,fly123,Stable-Elevated,16,0.625,0.1173,0.079
LCO,sfm_t2_eia_full,fly123,Stable-Elevated,16,0.4375,0.132,0.0944
LCO,sfm_t3_structural,fly123,Stable-Elevated,16,0.625,0.1796,0.1585
LCO,sfm_t4_combined,fly123,Stable-Elevated,16,0.6875,0.3294,0.2681
LCO,sfm_t5_enhanced,fly123,Stable-Elevated,16,0.6875,0.1384,0.1109
LCO,old_t3_rf,fly123,Stable-Elevated,16,0.5,0.1434,0.1079
LCO,old_t3_xgb,fly123,Stable-Elevated,16,0.625,0.1084,0.0813
LCO,sfm_t4_rf,fly123,Stable-Elevated,16,0.6875,0.1203,0.0988
LCO,sfm_t4_xgb,fly123,Stable-Elevated,16,0.625,0.1089,0.0835
LCO,sfm_t5_rf,fly123,Stable-Elevated,16,0.5625,0.1269,0.0966
LCO,sfm_t5_xgb,fly123,Stable-Elevated,16,0.625,0.1097,0.0846
LCO,old_t1_baseline,fly136,Stable-Elevated,16,0.5625,0.1418,0.1007
LCO,old_t2_physical,fly136,Stable-Elevated,16,0.5625,0.1741,0.1184
LCO,old_t2_freight,fly136,Stable-Elevated,16,0.5,0.5768,0.4652
LCO,old_t3_full,fly136,Stable-Elevated,16,0.75,0.2923,0.2266
LCO,sfm_t1_eia_only,fly136,Stable-Elevated,16,0.5625,0.1418,0.1007
LCO,sfm_t2_eia_full,fly136,Stable-Elevated,16,0.5625,0.1741,0.1184
LCO,sfm_t3_structural,fly136,Stable-Elevated,16,0.625,0.2063,0.1688
LCO,sfm_t4_combined,fly136,Stable-Elevated,16,0.6875,0.2797,0.228
LCO,sfm_t5_enhanced,fly136,Stable-Elevated,16,0.625,0.2351,0.1919
LCO,old_t3_rf,fly136,Stable-Elevated,16,0.4375,0.1549,0.1225
LCO,old_t3_xgb,fly136,Stable-Elevated,16,0.625,0.1319,0.0975
LCO,sfm_t4_rf,fly136,Stable-Elevated,16,0.5625,0.1335,0.0974
LCO,sfm_t4_xgb,fly136,Stable-Elevated,16,0.625,0.1324,0.099
LCO,sfm_t5_rf,fly136,Stable-Elevated,16,0.5,0.1416,0.1045
LCO,sfm_t5_xgb,fly136,Stable-Elevated,16,0.625,0.1307,0.0979
LCO,old_t1_baseline,m1m2,Stable-Depressed,1,0,0.0264,0.0264
LCO,old_t3_full,m1m2,Stable-Depressed,1,0,0.0164,0.0164
LCO,sfm_t1_eia_only,m1m2,Stable-Depressed,1,0,0.0264,0.0264
LCO,sfm_t3_structural,m1m2,Stable-Depressed,1,1,0.0276,0.0276
LCO,sfm_t4_combined,m1m2,Stable-Depressed,1,0,0.1297,0.1297
LCO,sfm_t5_enhanced,m1m2,Stable-Depressed,1,1,0.0014,0.0014
LCO,old_t3_rf,m1m2,Stable-Depressed,1,0,0.1177,0.1177
LCO,old_t3_xgb,m1m2,Stable-Depressed,1,0,0.0952,0.0952
LCO,sfm_t4_rf,m1m2,Stable-Depressed,1,0,0.1458,0.1458
LCO,sfm_t4_xgb,m1m2,Stable-Depressed,1,0,0.097,0.097
LCO,sfm_t5_rf,m1m2,Stable-Depressed,1,0,0.1424,0.1424
LCO,sfm_t5_xgb,m1m2,Stable-Depressed,1,0,0.0939,0.0939
LCO,old_t1_baseline,m2m3,Stable-Depressed,1,0,0.1559,0.1559
LCO,old_t3_full,m2m3,Stable-Depressed,1,0,0.1599,0.1599
LCO,sfm_t1_eia_only,m2m3,Stable-Depressed,1,0,0.1559,0.1559
LCO,sfm_t3_structural,m2m3,Stable-Depressed,1,0,0.138,0.138
LCO,sfm_t4_combined,m2m3,Stable-Depressed,1,0,0.1391,0.1391
LCO,sfm_t5_enhanced,m2m3,Stable-Depressed,1,1,0.1366,0.1366
LCO,old_t3_rf,m2m3,Stable-Depressed,1,1,0.1083,0.1083
LCO,old_t3_xgb,m2m3,Stable-Depressed,1,0,0.1681,0.1681
LCO,sfm_t4_rf,m2m3,Stable-Depressed,1,0,0.1733,0.1733
LCO,sfm_t4_xgb,m2m3,Stable-Depressed,1,0,0.1731,0.1731
LCO,sfm_t5_rf,m2m3,Stable-Depressed,1,0,0.1502,0.1502
LCO,sfm_t5_xgb,m2m3,Stable-Depressed,1,0,0.1713,0.1713
LCO,old_t1_baseline,m1m6,Stable-Depressed,1,0,0.308,0.308
LCO,old_t3_full,m1m6,Stable-Depressed,1,0,0.3349,0.3349
LCO,sfm_t1_eia_only,m1m6,Stable-Depressed,1,0,0.308,0.308
LCO,sfm_t3_structural,m1m6,Stable-Depressed,1,1,0.1626,0.1626
LCO,sfm_t4_combined,m1m6,Stable-Depressed,1,1,0.1465,0.1465
LCO,sfm_t5_enhanced,m1m6,Stable-Depressed,1,0,0.4454,0.4454
LCO,old_t3_rf,m1m6,Stable-Depressed,1,0,0.429,0.429
LCO,old_t3_xgb,m1m6,Stable-Depressed,1,0,0.4252,0.4252
LCO,sfm_t4_rf,m1m6,Stable-Depressed,1,0,0.5225,0.5225
LCO,sfm_t4_xgb,m1m6,Stable-Depressed,1,0,0.4152,0.4152
LCO,sfm_t5_rf,m1m6,Stable-Depressed,1,0,0.4732,0.4732
LCO,sfm_t5_xgb,m1m6,Stable-Depressed,1,0,0.407,0.407
LCO,old_t1_baseline,fly123,Stable-Depressed,1,1,0.1295,0.1295
LCO,old_t3_full,fly123,Stable-Depressed,1,1,0.0988,0.0988
LCO,sfm_t1_eia_only,fly123,Stable-Depressed,1,1,0.1295,0.1295
LCO,sfm_t3_structural,fly123,Stable-Depressed,1,1,0.0593,0.0593
LCO,sfm_t4_combined,fly123,Stable-Depressed,1,1,0.0595,0.0595
LCO,sfm_t5_enhanced,fly123,Stable-Depressed,1,1,0.0791,0.0791
LCO,old_t3_rf,fly123,Stable-Depressed,1,1,0.0061,0.0061
LCO,old_t3_xgb,fly123,Stable-Depressed,1,1,0.0835,0.0835
LCO,sfm_t4_rf,fly123,Stable-Depressed,1,1,0.0125,0.0125
LCO,sfm_t4_xgb,fly123,Stable-Depressed,1,1,0.0788,0.0788
LCO,sfm_t5_rf,fly123,Stable-Depressed,1,1,0.0083,0.0083
LCO,sfm_t5_xgb,fly123,Stable-Depressed,1,1,0.0618,0.0618
LCO,old_t1_baseline,fly136,Stable-Depressed,1,1,0.0567,0.0567
LCO,old_t3_full,fly136,Stable-Depressed,1,0,0.0736,0.0736
LCO,sfm_t1_eia_only,fly136,Stable-Depressed,1,1,0.0567,0.0567
LCO,sfm_t3_structural,fly136,Stable-Depressed,1,0,0.1526,0.1526
LCO,sfm_t4_combined,fly136,Stable-Depressed,1,0,0.2438,0.2438
LCO,sfm_t5_enhanced,fly136,Stable-Depressed,1,0,0.2516,0.2516
LCO,old_t3_rf,fly136,Stable-Depressed,1,0,0.0968,0.0968
LCO,old_t3_xgb,fly136,Stable-Depressed,1,0,0.1229,0.1229
LCO,sfm_t4_rf,fly136,Stable-Depressed,1,0,0.0821,0.0821
LCO,sfm_t4_xgb,fly136,Stable-Depressed,1,0,0.1338,0.1338
LCO,sfm_t5_rf,fly136,Stable-Depressed,1,0,0.0964,0.0964
LCO,sfm_t5_xgb,fly136,Stable-Depressed,1,0,0.1247,0.1247
LCO,old_t1_baseline,m1m2,Backwardation-Deficit,8,0.75,0.2052,0.1421
LCO,old_t3_full,m1m2,Backwardation-Deficit,8,0.75,0.1815,0.1285
LCO,sfm_t1_eia_only,m1m2,Backwardation-Deficit,8,0.75,0.2052,0.1421
LCO,sfm_t3_structural,m1m2,Backwardation-Deficit,8,0.75,0.1835,0.1288
LCO,sfm_t4_combined,m1m2,Backwardation-Deficit,8,0.625,0.2816,0.2166
LCO,sfm_t5_enhanced,m1m2,Backwardation-Deficit,8,0.5,0.2219,0.155
LCO,old_t3_rf,m1m2,Backwardation-Deficit,8,0.625,0.1768,0.1375
LCO,old_t3_xgb,m1m2,Backwardation-Deficit,8,0.625,0.193,0.1418
LCO,sfm_t4_rf,m1m2,Backwardation-Deficit,8,0.625,0.1792,0.1427
LCO,sfm_t4_xgb,m1m2,Backwardation-Deficit,8,0.625,0.1926,0.1407
LCO,sfm_t5_rf,m1m2,Backwardation-Deficit,8,0.625,0.1959,0.1479
LCO,sfm_t5_xgb,m1m2,Backwardation-Deficit,8,0.625,0.1932,0.1418
LCO,old_t1_baseline,m2m3,Backwardation-Deficit,8,0.625,0.0904,0.0769
LCO,old_t3_full,m2m3,Backwardation-Deficit,8,0.375,0.1098,0.0951
LCO,sfm_t1_eia_only,m2m3,Backwardation-Deficit,8,0.625,0.0904,0.0769
LCO,sfm_t3_structural,m2m3,Backwardation-Deficit,8,0.375,0.1257,0.0989
LCO,sfm_t4_combined,m2m3,Backwardation-Deficit,8,0.625,0.0861,0.0776
LCO,sfm_t5_enhanced,m2m3,Backwardation-Deficit,8,0.625,0.0836,0.0763
LCO,old_t3_rf,m2m3,Backwardation-Deficit,8,0.375,0.1031,0.0888
LCO,old_t3_xgb,m2m3,Backwardation-Deficit,8,0.625,0.0909,0.0799
LCO,sfm_t4_rf,m2m3,Backwardation-Deficit,8,0.625,0.0962,0.0756
LCO,sfm_t4_xgb,m2m3,Backwardation-Deficit,8,0.625,0.0895,0.0788
LCO,sfm_t5_rf,m2m3,Backwardation-Deficit,8,0.5,0.0982,0.0813
LCO,sfm_t5_xgb,m2m3,Backwardation-Deficit,8,0.625,0.0905,0.0788
LCO,old_t1_baseline,m1m6,Backwardation-Deficit,8,0.5,0.3706,0.328
LCO,old_t3_full,m1m6,Backwardation-Deficit,8,0.5,0.3582,0.3221
LCO,sfm_t1_eia_only,m1m6,Backwardation-Deficit,8,0.5,0.3706,0.328
LCO,sfm_t3_structural,m1m6,Backwardation-Deficit,8,0.625,0.3313,0.3089
LCO,sfm_t4_combined,m1m6,Backwardation-Deficit,8,0.375,0.3983,0.3355
LCO,sfm_t5_enhanced,m1m6,Backwardation-Deficit,8,0.5,0.3734,0.3399
LCO,old_t3_rf,m1m6,Backwardation-Deficit,8,0.5,0.4005,0.35
LCO,old_t3_xgb,m1m6,Backwardation-Deficit,8,0.5,0.3729,0.3425
LCO,sfm_t4_rf,m1m6,Backwardation-Deficit,8,0.5,0.3888,0.3387
LCO,sfm_t4_xgb,m1m6,Backwardation-Deficit,8,0.5,0.3704,0.3399
LCO,sfm_t5_rf,m1m6,Backwardation-Deficit,8,0.5,0.3846,0.335
LCO,sfm_t5_xgb,m1m6,Backwardation-Deficit,8,0.5,0.37,0.3399
LCO,old_t1_baseline,fly123,Backwardation-Deficit,8,0.75,0.1552,0.0913
LCO,old_t3_full,fly123,Backwardation-Deficit,8,0.625,0.1348,0.0873
LCO,sfm_t1_eia_only,fly123,Backwardation-Deficit,8,0.75,0.1552,0.0913
LCO,sfm_t3_structural,fly123,Backwardation-Deficit,8,0.5,0.1584,0.1099
LCO,sfm_t4_combined,fly123,Backwardation-Deficit,8,0.75,0.1466,0.0957
LCO,sfm_t5_enhanced,fly123,Backwardation-Deficit,8,0.25,0.1615,0.1007
LCO,old_t3_rf,fly123,Backwardation-Deficit,8,0.625,0.1043,0.0795
LCO,old_t3_xgb,fly123,Backwardation-Deficit,8,0.75,0.1439,0.0804
LCO,sfm_t4_rf,fly123,Backwardation-Deficit,8,0.625,0.1228,0.0989
LCO,sfm_t4_xgb,fly123,Backwardation-Deficit,8,0.75,0.143,0.0824
LCO,sfm_t5_rf,fly123,Backwardation-Deficit,8,0.625,0.1316,0.0928
LCO,sfm_t5_xgb,fly123,Backwardation-Deficit,8,0.75,0.1445,0.0834
LCO,old_t1_baseline,fly136,Backwardation-Deficit,8,0.25,0.2478,0.1756
LCO,old_t3_full,fly136,Backwardation-Deficit,8,0.75,0.2211,0.1562
LCO,sfm_t1_eia_only,fly136,Backwardation-Deficit,8,0.25,0.2478,0.1756
LCO,sfm_t3_structural,fly136,Backwardation-Deficit,8,0.5,0.251,0.2008
LCO,sfm_t4_combined,fly136,Backwardation-Deficit,8,0.5,0.309,0.2544
LCO,sfm_t5_enhanced,fly136,Backwardation-Deficit,8,0.375,0.4271,0.3536
LCO,old_t3_rf,fly136,Backwardation-Deficit,8,0.25,0.2179,0.1829
LCO,old_t3_xgb,fly136,Backwardation-Deficit,8,0.5,0.2283,0.166
LCO,sfm_t4_rf,fly136,Backwardation-Deficit,8,0.375,0.2147,0.1781
LCO,sfm_t4_xgb,fly136,Backwardation-Deficit,8,0.5,0.2251,0.1612
LCO,sfm_t5_rf,fly136,Backwardation-Deficit,8,0.375,0.2324,0.1829
LCO,sfm_t5_xgb,fly136,Backwardation-Deficit,8,0.5,0.2291,0.166
LCO,old_t1_baseline,m1m2,Deep-Backwardation,22,0.5455,1.2007,0.6724
LCO,old_t2_physical,m1m2,Deep-Backwardation,22,0.7727,1.1753,0.6505
LCO,old_t2_freight,m1m2,Deep-Backwardation,22,0.7727,1.1469,0.6561
LCO,old_t3_full,m1m2,Deep-Backwardation,22,0.7273,3.0394,1.7203
LCO,sfm_t1_eia_only,m1m2,Deep-Backwardation,22,0.5455,1.2007,0.6724
LCO,sfm_t2_eia_full,m1m2,Deep-Backwardation,22,0.7727,1.1694,0.648
LCO,sfm_t3_structural,m1m2,Deep-Backwardation,22,0.7727,1.1289,0.659
LCO,sfm_t4_combined,m1m2,Deep-Backwardation,22,0.7727,1.1305,0.6602
LCO,sfm_t5_enhanced,m1m2,Deep-Backwardation,22,0.7727,1.1318,0.6586
LCO,old_t3_rf,m1m2,Deep-Backwardation,22,0.7273,1.2147,0.6663
LCO,old_t3_xgb,m1m2,Deep-Backwardation,22,0.7727,1.1508,0.6519
LCO,sfm_t4_rf,m1m2,Deep-Backwardation,22,0.7727,1.1765,0.658
LCO,sfm_t4_xgb,m1m2,Deep-Backwardation,22,0.7727,1.142,0.652
LCO,sfm_t5_rf,m1m2,Deep-Backwardation,22,0.5455,1.2057,0.6672
LCO,sfm_t5_xgb,m1m2,Deep-Backwardation,22,0.7727,1.1473,0.6503
LCO,old_t1_baseline,m2m3,Deep-Backwardation,22,0.3636,1.1219,0.6514
LCO,old_t2_physical,m2m3,Deep-Backwardation,22,0.4545,1.0997,0.6281
LCO,old_t2_freight,m2m3,Deep-Backwardation,22,0.7273,1.1427,0.6863
LCO,old_t3_full,m2m3,Deep-Backwardation,22,0.7727,1.1319,0.6268
LCO,sfm_t1_eia_only,m2m3,Deep-Backwardation,22,0.3636,1.1219,0.6514
LCO,sfm_t2_eia_full,m2m3,Deep-Backwardation,22,0.3182,1.1123,0.6379
LCO,sfm_t3_structural,m2m3,Deep-Backwardation,22,0.6818,1.0546,0.6824
LCO,sfm_t4_combined,m2m3,Deep-Backwardation,22,0.6818,1.0623,0.6324
LCO,sfm_t5_enhanced,m2m3,Deep-Backwardation,22,0.6818,1.0781,0.638
LCO,old_t3_rf,m2m3,Deep-Backwardation,22,0.7273,1.1174,0.6338
LCO,old_t3_xgb,m2m3,Deep-Backwardation,22,0.6818,1.0784,0.6236
LCO,sfm_t4_rf,m2m3,Deep-Backwardation,22,0.6364,1.1055,0.6241
LCO,sfm_t4_xgb,m2m3,Deep-Backwardation,22,0.6818,1.0785,0.622
LCO,sfm_t5_rf,m2m3,Deep-Backwardation,22,0.3636,1.1567,0.6835
LCO,sfm_t5_xgb,m2m3,Deep-Backwardation,22,0.6818,1.0782,0.623
LCO,old_t1_baseline,m1m6,Deep-Backwardation,22,0.3636,3.9911,2.3122
LCO,old_t2_physical,m1m6,Deep-Backwardation,22,0.6364,3.9112,2.2508
LCO,old_t2_freight,m1m6,Deep-Backwardation,22,0.7273,3.9434,2.3856
LCO,old_t3_full,m1m6,Deep-Backwardation,22,0.6364,3.7992,2.1293
LCO,sfm_t1_eia_only,m1m6,Deep-Backwardation,22,0.3636,3.9911,2.3122
LCO,sfm_t2_eia_full,m1m6,Deep-Backwardation,22,0.6364,3.9323,2.2571
LCO,sfm_t3_structural,m1m6,Deep-Backwardation,22,0.6818,3.7355,2.2359
LCO,sfm_t4_combined,m1m6,Deep-Backwardation,22,0.6818,3.7694,2.2246
LCO,sfm_t5_enhanced,m1m6,Deep-Backwardation,22,0.7273,3.829,2.2344
LCO,old_t3_rf,m1m6,Deep-Backwardation,22,0.7273,3.9952,2.263
LCO,old_t3_xgb,m1m6,Deep-Backwardation,22,0.6818,3.8435,2.2445
LCO,sfm_t4_rf,m1m6,Deep-Backwardation,22,0.5909,3.8571,2.2771
LCO,sfm_t4_xgb,m1m6,Deep-Backwardation,22,0.6818,3.8197,2.2492
LCO,sfm_t5_rf,m1m6,Deep-Backwardation,22,0.3636,4.1059,2.4327
LCO,sfm_t5_xgb,m1m6,Deep-Backwardation,22,0.6818,3.826,2.2357
